WBAN;YearMonthDay;Tmax;Tmin;Tavg;Depart;DewPoint;WetBulb;Heat;Cool;Sunrise;Sunset;CodeSum;Depth;Water1;SnowFall;PrecipTotal;StnPressure;SeaLevel;ResultSpeed;ResultDir;AvgSpeed;Max5Speed;Max5Dir;Max2Speed;Max2Dir
94846;20091118;47;43;45;7;40;43;20;0;645;1629;RA BR;M;M;M;0.17;29.31;30.05;5.2;11;7.7;20;40;15;50
94846;20091119;47;41;44;6;41;43;21;0;646;1628;RA DZ BR;M;M;M;0.07;29.32;30.05;5.5;21;6.8;17;250;13;220
94846;20091120;54;42;48;11;38;43;17;0;647;1627; ;M;M;M;  T;29.41;30.14;7.1;26;7.3;18;270;13;270
94846;20091121;54;33;44;7;37;40;21;0;648;1626;BR;M;M;M;0.00;29.43;30.17;2.9;13;3.7;15;80;10;130
94846;20091122;57;34;46;9;40;43;19;0;650;1626;BR HZ;M;M;M;0.00;29.43;30.18;5.3;13;6.0;18;60;13;120
94846;20091123;49;41;45;9;41;43;20;0;651;1625;BR HZ;M;M;M;0.00;29.38;30.13;5.5;8;6.0;16;60;10;70
94846;20091124;50;40;45;9;45;46;20;0;652;1625;RA BR;M;M;M;0.64;29.18;29.95;7.1;13;8.3;24;240;18;240
94846;20091125;49;37;43;8;40;42;22;0;653;1624;RA DZ BR;M;M;M;0.12;29.01;29.75;9.3;24;9.8;25;260;20;260
94846;20091126;42;33;38;3;32;35;27;0;654;1623;RA SN BR;M;M;M;0.15;29.12;29.84;13.2;30;14.5;33;310;25;320
94846;20091127;40;29;35;1;24;31;30;0;655;1623; ;M;M;M;0.00;29.23;29.98;3.6;29;6.9;24;330;18;330
94846;20091128;54;29;42;8;32;36;23;0;657;1623; ;M;M;M;0.00;29.08;29.83;3.4;19;4.3;13;220;10;220
94846;20091129;44;33;39;5;35;37;26;0;658;1622;TSRA RA BR;M;M;M;0.02;29.10;29.82;7.5;34;7.7;25;360;18;330
94846;20091130;41;30;36;3;26;32;29;0;659;1622; ;M;M;M;0.00;29.21;29.96;9.0;25;10.6;28;220;18;220
4838;20091201;55;34;45;M;31;39;20;0;-;-; ;M;M;M;0.00;29.13;29.84;11.5;21;11.2;25;210;18;200
4838;20091202;44;35;40;M;32;37;25;0;-;-; ;M;M;M;  T;29.01;29.72;6.1;36;9.3;26;330;21;360
4838;20091203;38;27;33;M;24;30;32;0;-;-;SN;M;M;M;  T;29.25;29.93;8.1;29;9.3;23;240;17;260
4838;20091204;28;22;25;M;15;22;40;0;-;-;SN;M;M;M;  T;29.44;30.14;10.1;25;10.2;24;250;18;260
4838;20091205;32;23;28;M;13;22;37;0;-;-; ;M;M;M;0.00;29.44;30.16;5.9;22;6.3;21;250;15;250
4838;20091206;36;27;32;M;19;27;33;0;-;-; ;M;M;M;0.00;29.47;30.20;7.2;20;7.5;20;220;13;210
4838;20091207;32;26;29;M;23;27;36;0;-;-;SN BR HZ;M;M;M;0.03;29.51;30.22;3.3;28;4.5;17;290;14;310
4838;20091208;36;26;31;M;27;30;34;0;-;-;RA SN FZFG BR UP HZ;M;M;M;0.55;29.10;29.94;6.2;10;6.9;30;80;18;90
4838;20091209;36;13;25;M;24;27;40;0;-;-;RA SN BR UP;M;M;M;0.31;28.59;29.27;10.4;26;13.5;36;290;25;300
4838;20091210;13;1;7;M;-1;6;58;0;-;-;SN;M;M;M;  T;29.30;29.97;13.6;26;13.8;32;280;23;270
4838;20091211;23;8;16;M;5;13;49;0;-;-; ;M;M;M;0.00;29.58;30.29;5.5;24;6.0;18;240;14;240
4838;20091212;37;14;26;M;18;25;39;0;-;-;RA;M;M;M;0.02;29.41;30.18;11.1;18;11.2;30;180;24;180
4838;20091213;36;33;35;M;30;32;30;0;-;-;BR UP;M;M;M;  T;29.24;29.98;2.8;23;4.7;21;210;14;190
4838;20091214;38;27;33;M;30;33;32;0;-;-;BR;M;M;M;0.03;29.20;29.88;4.2;30;8.9;26;330;22;320
4838;20091215;27;8;18;M;7;15;47;0;-;-; ;M;M;M;0.00;29.70;30.39;10.7;30;11.1;25;320;20;320
4838;20091216;23;5;14;M;1;12;51;0;-;-; ;M;M;M;0.00;29.80;30.52;2.8;27;3.4;14;280;12;290
4838;20091217;33;16;25;M;17;24;40;0;-;-; ;M;M;M;0.00;29.49;30.27;1.9;14;2.1;12;150;9;140
4838;20091218;36;31;34;M;29;31;31;0;-;-;RA SN BR;M;M;M;0.17;29.25;30.00;2.7;2;3.1;15;10;10;20
4838;20091219;34;29;32;M;28;30;33;0;-;-;SN BR UP;M;M;M;0.17;29.26;29.97;8.5;34;8.6;18;330;14;350
4838;20091220;31;26;29;M;23;27;36;0;-;-;SN HZ;M;M;M;0.06;29.39;30.10;3.0;29;3.8;14;320;12;320
4838;20091221;29;25;27;M;22;25;38;0;-;-;SN BR HZ;M;M;M;  T;29.45;30.17;4.2;27;4.8;15;270;13;270
4838;20091222;33;27;30;M;27;29;35;0;-;-;SN BR;M;M;M;0.14;29.53;30.25;5.9;10;6.2;22;100;14;100
4838;20091223;32;31;32;M;27;30;33;0;-;-;FZRA SN BR;M;M;M;0.23;29.51;30.24;11.4;10;11.5;30;110;21;110
4838;20091224;36;32;34;M;29;32;31;0;-;-;RA BR;M;M;M;0.82;29.23;30.00;10.0;10;10.1;25;100;18;110
4838;20091225;43;21;32;M;29;32;33;0;-;-;RA SN BR;M;M;M;0.50;28.85;29.57;10.5;16;14.2;33;150;25;200
4838;20091226;26;20;23;M;19;22;42;0;-;-;SN BR;M;M;M;  T;29.05;29.76;7.9;18;8.7;22;200;16;170
4838;20091227;22;15;M;M;14;18;M;M;-;-;SN BR HZ;M;M;M;  T;29.18;29.88;6.2;25;7.0;16;260;13;280
4838;20091228;30;14;22;M;15;21;43;0;-;-;BR;M;M;M;0.00;29.39;30.07;10.3;30;11.6;30;290;23;320
4838;20091229;25;8;17;M;7;14;48;0;-;-; ;M;M;M;0.06;29.70;30.43;1.8;26;4.1;13;200;12;200
4838;20091230;31;16;24;M;21;24;41;0;-;-;SN BR HZ;M;M;M;0.01;29.33;30.10;8.2;19;8.4;23;190;17;190
4838;20091231;32;10;21;M;16;22;44;0;-;-;SN BR HZ;M;M;M;0.03;29.36;30.07;8.3;29;9.5;25;320;20;320
14819;20091201;56;33;45;M;31;38;20;0;-;-; ;M;M;M;0.00;29.18;29.86;10.7;21;10.4;31;190;20;200
14819;20091202;46;36;41;M;33;37;24;0;-;-;RA BR HZ;M;M;M;0.04;29.02;29.71;6.7;36;10.7;31;350;24;360
14819;20091203;38;26;32;M;24;30;33;0;-;-;SN;M;M;M;  T;29.28;29.94;11.4;28;12.7;29;280;22;270
14819;20091204;28;24;26;M;15;23;39;0;-;-;SN;M;M;M;  T;29.47;30.16;12.4;25;12.8;26;240;22;240
14819;20091205;33;24;29;M;13;23;36;0;-;-;SN;M;M;M;  T;29.47;30.18;7.0;21;7.5;22;230;18;240
14819;20091206;37;25;31;M;19;27;34;0;-;-; ;M;M;M;0.00;29.51;30.21;7.8;20;8.3;18;180;15;190
14819;20091207;32;28;30;M;24;28;35;0;-;-;SN BR HZ;M;M;M;0.03;29.52;30.23;4.0;28;5.3;21;300;16;290
14819;20091208;36;28;32;M;28;31;33;0;-;-;RA SN BR HZ;M;M;M;0.36;29.10;29.90;10.1;10;10.8;29;100;23;100
14819;20091209;36;10;23;M;23;26;42;0;-;-;RA SN BR BLSN;M;M;M;0.16;28.64;29.31;16.4;25;18.5;41;240;29;240
14819;20091210;14;2;8;M;0;7;57;0;-;-;SN HZ BLSN;M;M;M;  T;29.34;30.00;17.9;26;18.3;39;270;29;260
14819;20091211;24;10;17;M;7;15;48;0;-;-; ;M;M;M;  T;29.60;30.31;7.5;24;8.5;23;260;17;260
14819;20091212;38;21;30;M;18;26;35;0;-;-;RA BR;M;M;M;0.03;29.44;30.20;10.9;18;11.1;32;160;23;170
14819;20091213;38;33;36;M;31;33;29;0;-;-;RA DZ FZDZ BR;M;M;M;  T;29.26;29.98;4.2;23;5.8;18;200;14;200
14819;20091214;40;28;34;M;;;31;0;-;-;RA DZ BR;M;M;M;0.01;29.21;M;3.7;27;9.0;28;300;20;300
14819;20091215;28;9;19;M;9;17;46;0;-;-; ;M;M;M;0.00;29.72;30.40;12.5;30;12.9;25;300;21;300
14819;20091216;23;6;15;M;3;13;50;0;-;-; ;M;M;M;0.00;29.82;30.54;2.4;24;4.4;15;280;12;290
14819;20091217;37;20;29;M;17;25;36;0;-;-; ;M;M;M;0.00;29.52;30.27;6.1;15;6.3;18;160;15;170
14819;20091218;38;33;36;M;29;32;29;0;-;-;RA SN BR;M;M;M;0.06;29.25;29.98;5.2;4;6.7;17;20;13;20
14819;20091219;34;31;33;M;30;32;32;0;-;-;SN BR HZ;M;M;M;0.14;29.27;29.96;9.3;34;9.8;20;10;15;330
14819;20091220;31;27;29;M;24;28;36;0;-;-;SN BR HZ;M;M;M;  T;29.41;30.10;4.8;27;5.7;14;320;12;330
14819;20091221;30;26;28;M;23;26;37;0;-;-;SN BR HZ;M;M;M;0.01;29.47;30.17;5.3;26;5.5;17;240;15;250
14819;20091222;32;28;30;M;;;35;0;-;-;SN BR HZ;M;M;M;0.14;29.54;M;9.4;10;9.7;25;90;21;90
14819;20091223;32;30;31;M;26;29;34;0;-;-;FZRA SN BR;M;M;M;0.29;29.51;30.23;16.1;10;16.1;32;110;23;90
14819;20091224;36;32;34;M;28;31;31;0;-;-;RA FZRA BR;M;M;M;0.35;29.23;29.99;13.4;10;13.8;31;90;24;100
14819;20091225;43;22;33;M;30;33;32;0;-;-;RA SN BR;M;M;M;0.37;28.87;29.57;11.0;16;15.4;37;110;28;120
14819;20091226;27;20;24;M;20;23;41;0;-;-;SN FG+ FZFG BR;M;M;M;0.02;29.08;29.77;9.7;18;10.7;28;200;21;200
14819;20091227;21;15;M;M;14;18;M;M;-;-;SN BR;M;M;M;0.01;29.21;29.91;9.1;25;9.3;21;260;17;250
14819;20091228;30;15;23;M;16;22;42;0;-;-;BR;M;M;M;0.00;29.41;30.08;11.3;30;13.3;30;320;24;320
14819;20091229;25;10;18;M;9;15;47;0;-;-; ;M;M;M;0.00;29.72;30.44;3.3;23;6.0;17;160;13;330
14819;20091230;32;18;25;M;22;25;40;0;-;-;SN BR;M;M;M;0.02;29.36;30.11;8.6;19;8.8;22;190;17;200
14819;20091231;33;11;22;M;18;23;43;0;-;-;SN BR HZ;M;M;M;0.01;29.39;30.08;9.3;28;10.1;25;310;20;290
94846;20091201;55;32;44;11;31;38;21;0;660;1622; ;M;M;M;0.00;29.10;29.83;12.5;22;12.2;32;200;22;220
94846;20091202;45;33;39;7;32;37;26;0;701;1621;RA;M;M;M;  T;28.95;29.70;7.1;35;10.9;29;50;22;330
94846;20091203;38;26;32;0;24;30;33;0;702;1621;SN;M;M;M;  T;29.21;29.92;9.7;29;11.3;25;280;21;330
94846;20091204;28;23;26;-5;15;22;39;0;703;1621;SN BR;0;M;0.2;  T;29.41;30.13;11.7;25;11.8;25;230;20;230
94846;20091205;32;23;28;-3;14;23;37;0;704;1621;SN;M;M;M;  T;29.39;30.15;7.2;22;8.0;21;240;16;220
94846;20091206;36;26;31;0;20;27;34;0;705;1621; ;M;M;M;0.00;29.43;30.18;9.1;20;9.4;20;230;16;210
94846;20091207;31;26;29;-1;24;27;36;0;706;1620;SN BR HZ;M;M;M;0.06;29.46;30.20;4.0;27;5.2;18;300;15;300
94846;20091208;35;25;30;0;28;30;35;0;707;1620;RA SN PL BR HZ;M;M;M;0.39;29.04;29.91;8.8;9;9.4;26;100;22;100
94846;20091209;35;11;23;-7;24;27;42;0;708;1620;RA SN BR HZ;M;M;M;0.16;28.56;29.26;13.8;26;17.1;39;220;28;270
94846;20091210;13;0;7;-22;0;6;58;0;708;1620;SN;M;M;M;  T;29.26;29.96;16.6;25;16.8;35;260;25;260
94846;20091211;23;7;15;-14;6;13;50;0;709;1620; ;M;M;M;0.00;29.53;30.28;6.8;24;7.8;24;270;18;270
94846;20091212;36;16;26;-2;19;26;39;0;710;1621;RA;M;M;M;0.01;29.36;30.16;11.6;18;11.8;30;170;23;180
94846;20091213;37;32;35;7;31;33;30;0;711;1621;DZ FZDZ BR;M;M;M;  T;29.20;29.96;3.9;23;5.5;22;200;17;200
94846;20091214;38;27;33;5;32;33;32;0;712;1621;RA DZ FG BR;M;M;M;0.02;29.15;29.87;4.0;29;9.4;26;330;22;320
94846;20091215;27;8;18;-9;8;15;47;0;712;1621; ;M;M;M;0.00;29.65;30.38;11.3;29;11.8;26;310;21;310
94846;20091216;23;5;14;-13;2;12;51;0;713;1621; ;M;M;M;0.00;29.75;30.51;3.3;26;4.2;17;40;13;270
94846;20091217;35;17;26;-1;18;25;39;0;714;1622; ;M;M;M;0.00;29.45;30.25;4.8;14;4.8;13;150;10;140
94846;20091218;36;31;34;8;29;32;31;0;714;1622;RA DZ SN BR;0;M;0.8;0.27;29.20;29.97;4.4;3;5.3;21;50;13;20
94846;20091219;33;29;31;5;29;30;34;0;715;1623;SN BR;M;M;M;0.22;29.21;29.95;11.1;34;11.2;26;340;16;330
94846;20091220;30;26;28;2;23;27;37;0;715;1623;SN BR;M;M;M;  T;29.34;30.08;4.5;28;5.2;16;330;13;330
94846;20091221;29;25;27;1;23;26;38;0;716;1623;SN BR HZ;M;M;M;0.01;29.41;30.15;4.7;26;4.9;16;240;13;240
94846;20091222;32;27;30;5;28;29;35;0;717;1624;SN BR;M;M;M;0.20;29.47;30.22;8.3;9;8.9;25;100;21;100
94846;20091223;32;31;32;7;28;30;33;0;717;1624;FZRA PL BR;M;M;M;0.32;29.44;30.21;17.0;9;17.1;30;80;24;90
94846;20091224;36;32;34;9;29;32;31;0;717;1625;RA FZRA BR;M;M;M;0.39;29.17;29.98;14.8;10;15.0;32;60;22;100
94846;20091225;43;21;32;7;30;32;33;0;718;1626;RA SN BR;M;M;0.4;0.46;28.80;29.55;12.5;15;17.5;37;110;30;120
94846;20091226;26;20;23;-1;20;23;42;0;718;1626;SN BR;M;M;M;0.06;29.00;29.74;10.1;18;11.0;25;230;18;210
94846;20091227;21;14;M;M;14;18;M;M;718;1627;SN BR;M;M;M;0.01;29.13;29.87;8.3;25;8.6;17;250;14;240
94846;20091228;30;14;22;-2;17;22;43;0;719;1628;BR;M;M;M;0.00;29.35;30.06;11.3;30;13.3;32;330;25;320
94846;20091229;24;8;16;-8;8;14;49;0;719;1628; ;M;M;M;0.00;29.66;30.41;2.4;26;5.2;14;340;12;330
94846;20091230;31;15;23;0;22;25;42;0;719;1629;SN BR;M;M;M;0.02;29.28;30.09;8.1;19;8.3;20;180;16;180
94846;20091231;32;9;21;-2;18;22;44;0;719;1630;SN BR HZ;M;M;M;0.01;29.32;30.05;8.6;28;9.2;24;290;20;300
4838;20100101;17;5;11;M;3;9;54;0;-;-;SN;M;M;M;  T;29.60;30.34;10.0;31;9.8;21;300;16;310
4838;20100102;11;1;6;M;-4;4;59;0;-;-; ;M;M;M;0.00;29.72;30.46;10.0;32;10.3;23;350;18;340
4838;20100103;18;-1;9;M;0;7;56;0;-;-; ;M;M;M;  T;29.70;30.46;10.7;32;10.8;21;320;15;320
4838;20100104;19;7;13;M;5;12;52;0;-;-; ;M;M;M;0.00;29.54;30.31;11.1;32;11.2;22;320;18;320
4838;20100105;22;13;18;M;9;15;47;0;-;-; ;M;M;M;0.00;29.50;30.25;8.7;31;9.1;20;330;16;330
4838;20100106;22;10;16;M;11;15;49;0;-;-; ;M;M;M;0.00;29.47;30.22;4.1;30;5.3;15;280;10;290
4838;20100107;24;17;21;M;14;18;44;0;-;-;SN FZFG BR;M;M;M;0.04;29.26;30.00;3.5;29;4.8;14;280;10;290
4838;20100108;28;11;20;M;12;18;45;0;-;-;SN FZFG BR UP;M;M;M;0.11;29.59;30.29;11.1;34;11.5;30;350;21;320
4838;20100109;22;6;14;M;5;12;51;0;-;-; ;M;M;M;0.00;29.78;30.49;7.4;32;7.7;17;320;15;320
4838;20100110;18;2;10;M;2;8;55;0;-;-; ;M;M;M;  T;29.59;30.37;9.0;22;9.4;26;210;20;210
4838;20100111;27;15;21;M;13;19;44;0;-;-;SN;M;M;M;  T;29.52;30.24;9.5;33;10.7;23;350;17;340
4838;20100112;33;20;27;M;17;23;38;0;-;-;SN;M;M;M;  T;29.68;30.41;3.9;28;7.4;21;330;15;330
4838;20100113;36;20;28;M;19;25;37;0;-;-; ;M;M;M;0.00;29.39;30.14;11.3;21;11.4;22;210;17;210
4838;20100114;40;31;36;M;28;32;29;0;-;-;BR HZ;M;M;M;0.00;29.34;30.06;8.4;23;9.3;24;280;16;260
4838;20100115;35;25;30;M;24;27;35;0;-;-;BR HZ;M;M;M;0.00;29.57;30.28;3.8;29;5.2;16;350;13;330
4838;20100116;27;23;25;M;21;24;40;0;-;-;BR HZ;M;M;M;0.00;29.43;30.19;6.1;23;6.7;17;220;13;210
4838;20100117;33;19;26;M;22;24;39;0;-;-;BR HZ;M;M;M;0.00;29.18;29.92;4.6;27;5.1;15;270;13;280
4838;20100118;32;26;29;M;25;28;36;0;-;-;BR HZ;M;M;M;0.00;29.28;29.99;5.5;28;5.6;16;280;10;320
4838;20100119;38;22;30;M;22;27;35;0;-;-;BR HZ;M;M;M;0.00;29.31;30.02;1.9;33;3.0;10;330;9;330
4838;20100120;33;21;27;M;24;28;38;0;-;-;RA FZRA;M;M;M;  T;29.28;30.01;8.9;9;9.2;26;100;17;100
4838;20100121;34;31;33;M;25;29;32;0;-;-;RA FZRA;M;M;M;  T;29.17;29.90;10.9;7;11.6;29;80;18;50
4838;20100122;35;33;34;M;29;32;31;0;-;-;BR HZ;M;M;M;0.00;29.27;29.98;6.3;6;6.9;21;50;14;120
4838;20100123;44;34;39;M;35;37;26;0;-;-;BR HZ;M;M;M;0.00;29.03;29.80;7.9;13;8.2;18;150;15;150
4838;20100124;46;31;39;M;36;38;26;0;-;-;RA BR;M;M;M;0.28;28.61;29.33;7.8;21;11.4;29;210;24;170
4838;20100125;32;20;26;M;22;27;39;0;-;-;SN HZ;M;M;M;  T;28.68;29.37;11.1;25;11.5;33;280;24;270
4838;20100126;25;12;19;M;12;18;46;0;-;-;SN;M;M;M;  T;29.21;29.87;12.0;27;12.2;26;240;20;240
4838;20100127;23;9;16;M;8;15;49;0;-;-;SN;M;M;M;  T;29.42;30.13;10.8;25;11.5;36;280;24;280
4838;20100128;17;6;12;M;-2;8;53;0;-;-; ;M;M;M;0.00;29.73;30.44;10.4;31;10.7;36;290;25;300
4838;20100129;21;4;13;M;0;10;52;0;-;-;SN;M;M;M;  T;29.74;30.49;2.7;35;3.3;12;350;9;360
4838;20100130;24;18;21;M;11;17;44;0;-;-;SN HZ;M;M;M;  T;29.53;30.29;2.0;8;3.7;14;90;9;50
4838;20100131;30;15;23;M;9;18;42;0;-;-;HZ;M;M;M;0.00;29.54;30.26;5.9;27;6.3;22;280;16;270
14819;20100101;18;5;12;M;3;10;53;0;-;-;SN;M;M;M;  T;29.63;30.35;10.7;30;10.5;21;330;17;290
14819;20100102;12;3;8;M;-2;5;57;0;-;-;SN;M;M;M;  T;29.73;30.47;11.4;32;11.8;25;340;21;340
14819;20100103;19;1;10;M;1;9;55;0;-;-;SN;M;M;M;  T;29.71;30.46;11.1;32;11.3;22;340;17;320
14819;20100104;19;9;14;M;6;12;51;0;-;-;SN;M;M;M;  T;29.56;30.32;10.7;31;10.9;21;320;17;320
14819;20100105;23;15;19;M;10;15;46;0;-;-;SN;M;M;M;  T;29.52;30.25;9.7;30;9.9;22;310;18;310
14819;20100106;23;8;16;M;10;14;49;0;-;-;BR;M;M;M;0.00;29.50;30.24;4.2;27;5.3;14;350;12;310
14819;20100107;21;15;18;M;14;17;47;0;-;-;SN FZFG BR HZ;M;M;M;0.20;29.28;30.01;4.1;28;5.5;17;280;13;280
14819;20100108;28;15;22;M;14;19;43;0;-;-;SN BR;M;M;M;0.02;29.60;30.29;12.7;34;13.1;30;340;23;340
14819;20100109;24;9;17;M;7;14;48;0;-;-;SN;M;M;M;  T;29.79;30.50;7.8;31;8.1;16;340;13;310
14819;20100110;19;0;10;M;2;8;55;0;-;-; ;M;M;M;0.00;29.64;30.41;9.9;22;10.6;28;200;21;200
14819;20100111;27;17;22;M;13;19;43;0;-;-;SN;M;M;M;  T;29.54;30.25;10.4;32;12.4;29;340;23;340
14819;20100112;31;20;26;M;18;23;39;0;-;-;SN;M;M;M;0.00;29.71;30.42;5.2;28;8.1;15;200;13;240
14819;20100113;34;18;26;M;19;25;39;0;-;-; ;M;M;M;0.00;29.44;30.18;11.1;21;11.2;25;200;17;200
14819;20100114;41;30;36;M;28;32;29;0;-;-;BR;M;M;M;0.00;29.38;30.08;9.2;23;10.0;24;230;20;240
14819;20100115;34;25;30;M;26;29;35;0;-;-;BR HZ;M;M;M;0.00;29.58;30.28;2.8;29;5.5;20;190;14;260
14819;20100116;28;24;26;M;23;25;39;0;-;-;BR HZ;M;M;M;0.00;29.46;30.19;6.9;23;7.4;18;230;14;260
14819;20100117;35;21;28;M;24;26;37;0;-;-;SN BR HZ;M;M;M;  T;29.21;29.93;5.0;27;5.4;17;300;14;270
14819;20100118;31;28;30;M;27;28;35;0;-;-;SN BR;M;M;M;  T;29.29;29.99;5.9;27;6.3;15;280;13;290
14819;20100119;38;24;31;M;23;28;34;0;-;-;BR;M;M;M;0.00;29.33;30.02;0.6;36;3.6;14;320;10;330
14819;20100120;33;29;31;M;24;29;34;0;-;-;RA FZRA PL;M;M;M;0.03;29.28;29.99;14.7;9;15.2;33;80;24;90
14819;20100121;36;30;33;M;25;30;32;0;-;-;RA BR;M;M;M;0.09;29.16;29.87;15.2;7;15.9;30;50;22;60
14819;20100122;35;33;34;M;29;32;31;0;-;-;DZ BR HZ;M;M;M;  T;29.28;29.97;8.4;7;9.6;18;110;15;110
14819;20100123;46;34;40;M;37;38;25;0;-;-;DZ BR;M;M;M;  T;29.05;29.80;10.9;13;11.2;26;150;20;130
14819;20100124;47;31;39;M;37;39;26;0;-;-;RA DZ BR;M;M;M;0.33;28.64;29.34;10.9;22;14.7;37;180;28;190
14819;20100125;32;19;26;M;22;27;39;0;-;-;SN BR;M;M;M;  T;28.72;29.39;15.1;25;15.5;37;280;29;280
14819;20100126;23;13;18;M;12;17;47;0;-;-;SN BR;M;M;M;  T;29.24;29.89;16.0;26;16.2;35;260;24;260
14819;20100127;24;10;17;M;10;15;48;0;-;-;SN BR;M;M;M;  T;29.46;30.16;12.6;25;13.2;35;250;26;260
14819;20100128;18;7;13;M;-1;8;52;0;-;-; ;M;M;M;0.00;29.75;30.45;10.8;31;11.5;36;290;28;300
14819;20100129;21;5;13;M;3;12;52;0;-;-;SN;M;M;M;  T;29.75;30.49;2.4;2;5.7;16;120;14;120
14819;20100130;25;17;21;M;9;17;44;0;-;-;SN;M;M;M;  T;29.55;30.29;6.0;10;7.3;20;80;15;70
14819;20100131;30;15;23;M;10;19;42;0;-;-; ;M;M;M;0.00;29.57;30.28;8.0;27;8.8;23;260;18;260
94846;20100101;16;5;11;-12;3;9;54;0;720;1631; ;2;M;  T;  T;29.57;30.33;10.4;30;10.2;20;320;15;320
94846;20100102;11;2;7;-16;-3;4;58;0;720;1632; ;M;M;M;0.00;29.67;30.45;11.6;32;11.9;22;330;18;340
94846;20100103;18;-1;9;-14;1;7;56;0;720;1633;SN;M;M;M;  T;29.65;30.44;10.1;32;10.3;20;340;16;330
94846;20100104;18;7;13;-9;6;12;52;0;720;1634;SN;M;M;M;  T;29.50;30.30;11.1;31;11.3;22;360;17;310
94846;20100105;23;13;18;-4;10;15;47;0;720;1635;SN;M;M;M;  T;29.46;30.23;8.2;31;8.6;21;340;16;340
94846;20100106;20;10;15;-7;11;15;50;0;720;1636;SN HZ;M;M;M;0.01;29.43;30.21;4.4;28;5.4;14;310;12;320
94846;20100107;22;16;19;-3;15;17;46;0;719;1637;SN FZFG BR;M;M;M;0.27;29.21;29.98;4.0;29;5.6;15;300;13;330
94846;20100108;27;11;19;-3;13;18;46;0;719;1638;SN FZFG BR;8;M;3.5;0.27;29.54;30.27;13.6;34;13.7;29;340;23;340
94846;20100109;22;6;14;-8;6;12;51;0;719;1639; ;M;M;M;0.00;29.72;30.48;8.3;31;8.5;18;10;15;320
94846;20100110;18;0;9;-13;2;7;56;0;719;1640; ;M;M;M;  T;29.55;30.37;10.6;23;11.1;31;220;24;210
94846;20100111;26;15;21;-1;13;19;44;0;719;1641;SN;M;M;M;  T;29.47;30.23;10.4;33;12.2;30;320;21;340
94846;20100112;31;20;26;4;18;23;39;0;718;1642;SN;M;M;M;  T;29.64;30.40;4.7;28;8.8;23;330;18;330
94846;20100113;35;19;27;6;20;25;38;0;718;1643; ;M;M;M;0.00;29.35;30.14;14.0;21;14.0;26;220;20;220
94846;20100114;40;31;36;15;29;32;29;0;718;1644;BR;M;M;M;0.00;29.31;30.05;10.1;23;10.7;22;230;17;240
94846;20100115;34;25;30;9;25;28;35;0;717;1645;SN BR HZ;2;M;  T;  T;29.52;30.26;3.3;29;6.0;17;200;14;210
94846;20100116;27;23;25;4;23;24;40;0;717;1646;BR;M;M;M;0.00;29.39;30.17;6.8;23;7.2;17;210;15;200
94846;20100117;29;19;24;3;23;24;41;0;716;1648;FG+ FZFG BR;M;M;M;  T;29.14;29.91;5.0;27;5.4;17;300;13;290
94846;20100118;31;27;29;8;26;28;36;0;716;1649;BR;M;M;M;  T;29.23;29.97;6.1;28;6.6;15;280;12;310
94846;20100119;38;27;33;11;23;28;32;0;715;1650;BR;M;M;M;0.00;29.26;30.00;2.6;35;4.0;16;50;9;320
94846;20100120;33;24;29;7;24;28;36;0;714;1651;RA FZRA PL;M;M;M;0.01;29.22;29.98;14.3;9;15.0;32;70;25;100
94846;20100121;35;30;33;11;25;30;32;0;714;1652;RA;M;M;M;0.08;29.11;29.87;14.4;7;15.1;36;60;25;90
94846;20100122;35;33;34;12;30;32;31;0;713;1654;DZ BR;M;M;M;  T;29.22;29.96;8.6;6;9.9;25;60;16;40
94846;20100123;44;34;39;17;36;38;26;0;712;1655;DZ BR;M;M;M;  T;28.99;29.78;11.6;13;12.1;23;160;17;140
94846;20100124;46;30;38;16;37;38;27;0;712;1656;RA DZ BR;M;M;M;0.49;28.57;29.32;9.8;21;14.0;31;190;25;190
94846;20100125;32;19;26;4;23;27;39;0;711;1657;SN BR;M;M;M;  T;28.64;29.36;12.9;25;13.3;38;260;26;260
94846;20100126;24;12;18;-4;12;17;47;0;710;1659;SN;M;M;M;  T;29.18;29.86;14.2;27;14.4;30;250;22;270
94846;20100127;23;9;16;-6;9;15;49;0;709;1660;SN BR;M;M;M;  T;29.39;30.12;11.9;25;12.7;33;280;22;280
94846;20100128;17;6;12;-10;-1;7;53;0;708;1701; ;M;M;M;0.00;29.68;30.42;11.1;30;11.6;32;300;25;300
94846;20100129;21;5;13;-10;1;11;52;0;707;1702;SN;1;M;  T;  T;29.69;30.47;3.3;1;4.6;18;40;10;50
94846;20100130;25;18;22;-1;12;18;43;0;706;1704;SN;M;M;M;  T;29.48;30.26;3.9;7;5.8;26;60;13;110
94846;20100131;29;15;22;-1;10;18;43;0;705;1705; ;M;M;M;0.00;29.49;30.25;6.8;28;7.4;22;280;17;250
4838;20100201;31;14;23;M;14;21;42;0;-;-;SN HZ;M;M;M;  T;29.53;30.28;1.0;9;1.3;10;80;8;90
4838;20100202;32;26;29;M;24;27;36;0;-;-;SN FZFG BR HZ;M;M;M;  T;29.34;30.07;2.8;24;5.5;18;260;14;270
4838;20100203;32;23;28;M;20;24;37;0;-;-;HZ;M;M;M;0.00;29.60;30.31;3.7;30;4.6;15;280;12;280
